locatie.naam;locatie.code;meetapparaat.omschrijving;grootheid.omschrijving;eenheid.code;groepering.code;hoedanigheid.code;annual_mean_mm;n;year;source;verschil [mm];annual_mean_mm_corrected
Oosterschelde 14;OOSTSDE14;Vlotter;Waterhoogte;cm;NVT;NAP;-19;49625;1997;rws_ddl;NA;NA
Oudeschild;OUDSD;Vlotter;Waterhoogte;cm;GETETM2;NAP;-132;1409;1997;rws_ddl;-20.3;-152.3
Oudeschild;OUDSD;Vlotter;Waterhoogte;cm;NVT;NAP;-16;52501;1997;rws_ddl;-20.3;-36.3
Scheveningen;SCHEVNGN;Vlotter;Waterhoogte;cm;GETETM2;NAP;-40;2020;1997;rws_ddl;-12.2;-52.2
Scheveningen;SCHEVNGN;Vlotter;Waterhoogte;cm;NVT;NAP;-18;52501;1997;rws_ddl;-12.2;-30.2
Schiermonnikoog;SCHIERMNOG;Vlotter;Waterhoogte;cm;GETETM2;NAP;-144;1408;1997;rws_ddl;-9.7;-153.7
Schiermonnikoog;SCHIERMNOG;Vlotter;Waterhoogte;cm;NVT;NAP;-6;52501;1997;rws_ddl;-9.7;-15.7
Stellendam buiten;STELLDBTN;Vlotter;Waterhoogte;cm;NVT;NAP;27;47148;1997;rws_ddl;NA;NA
Terschelling Noordzee;TERSLNZE;Vlotter;Waterhoogte;cm;GETETM2;NAP;-168;1409;1997;rws_ddl;-24.3;-192.3
Terschelling Noordzee;TERSLNZE;Vlotter;Waterhoogte;cm;NVT;NAP;-75;52501;1997;rws_ddl;-24.3;-99.3
Texel Noordzee;TEXNZE;Vlotter;Waterhoogte;cm;GETETM2;NAP;-134;1409;1997;rws_ddl;-18.7;-152.7
Texel Noordzee;TEXNZE;Vlotter;Waterhoogte;cm;NVT;NAP;-28;52501;1997;rws_ddl;-18.7;-46.7
Vlieland haven;VLIELHVN;Vlotter;Waterhoogte;cm;GETETM2;NAP;-142;1409;1997;rws_ddl;-21.7;-163.7
Vlieland haven;VLIELHVN;Vlotter;Waterhoogte;cm;NVT;NAP;-71;52501;1997;rws_ddl;-21.7;-92.7
Vlissingen;VLISSGN;Vlotter;Waterhoogte;cm;GETETM2;NAP;99;1409;1997;rws_ddl;-29.7;69.3
Vlissingen;VLISSGN;Vlotter;Waterhoogte;cm;NVT;NAP;-38;52501;1997;rws_ddl;-29.7;-67.7
West-Terschelling;WESTTSLG;Vlotter;Waterhoogte;cm;GETETM2;NAP;-137;1409;1997;rws_ddl;-21.4;-158.4
West-Terschelling;WESTTSLG;Vlotter;Waterhoogte;cm;NVT;NAP;-49;52501;1997;rws_ddl;-21.4;-70.4
