puntnummer;project_id;project_titel;projectdatum;hoogte;orde;publiek
000A4008;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;2,95880000000000;2;N
000A4008;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;2,93400000000000;2;N
000A4008;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;2,93400000000000;1;J
000A4008;384=04;SEC Zuid-Holland (RWS + NAM) en Zeeland 2008;2008-09-02T00:00:00Z;2,93400000000000;2;N
000A4009;700101-6-1;NA;1970-01-01T00:00:00Z;7,39790000000000;6;N
000A4009;PR4.70--HY;4E NAUWK WP 1965-78;1970-01-01T00:00:00Z;7,39930000000000;1;N
000A4009;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;7,40880000000000;1;N
000A4009;760101-1-1;NA;1976-01-01T00:00:00Z;7,39930000000000;1;N
000A4009;PR4.76;4E NAUWK WP OPTISCH;1976-01-01T00:00:00Z;7,39930000000000;1;N
000A4009;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;7,39590000000000;6;N
000A4009;241W00;SEC. WEST. BRABANT;1982-06-01T00:00:00Z;7,39930000000000;2;N
000A4009;253W00;SEC.GOEREE;1983-12-01T00:00:00Z;7,39930000000000;2;N
000A4009;266W00;HOEKSE WAARD;1984-01-01T00:00:00Z;7,39930000000000;2;N
000A4009;317W00;SEC WP ZUID-HOLLAND;1989-11-01T00:00:00Z;7,39930000000000;2;N
000A4009;317=00=NAP;SEC herziening 317w00  zuid holland 1989;1989-11-12T00:00:00Z;7,39070000000000;2;N
000A4009;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;7,39070000000000;2;N
000A4009;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;7,39930000000000;2;N
000A4009;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;7,39930000000000;2;N
000A4009;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;7,39930000000000;1;N
000A4009;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;7,39070000000000;1;N
000A4009;363W00-SEC;riv west deel a   werknr 11354A  1998/1999;1999-03-07T00:00:00Z;7,39930000000000;2;N
000A4009;363=00=NAP;SEC herziening 363w00hsec+363w01-sec rivieren-west A 1999;1999-03-09T00:00:00Z;7,39070000000000;2;N
000A4009;363W00HSEC;herberekening 363w00+363w01 +3 overg + opt traj (gem.rdam.);1999-03-09T00:00:00Z;7,39930000000000;2;N
000A4009;366=00=NAP;SEC herziening 366w00hsec rivieren westB 2000;2000-02-04T00:00:00Z;7,39070000000000;2;N
000A4009;366W00-SEC;Secundaire waterpassing Rivieren west deel B 2000;2000-02-04T00:00:00Z;7,39930000000000;2;N
000A4009;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;7,39930000000000;2;N
000A4009;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;7,39070000000000;2;N
000A4009;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;7,39070000000000;1;N
000A4009;376=80;RIKZ metingen 2001 - 2003;2003-07-22T00:00:00Z;7,39070000000000;2;N
000A4009;384=04;SEC Zuid-Holland (RWS + NAM) en Zeeland 2008;2008-09-02T00:00:00Z;7,39070000000000;2;N
000A4009;391=08;LMW aansluiting peilschaalhuisjes;2021-11-26T00:00:00Z;7,39070000000000;2;J
000A4010;650101-2-1;NA;1965-01-01T00:00:00Z;4,80010000000000;2;N
000A4010;670101-3-1;NA;1967-01-01T00:00:00Z;4,80000000000000;3;N
000A4010;690101-3-1;NA;1969-01-01T00:00:00Z;4,80200000000000;3;N
000A4010;700101-3-1;NA;1970-01-01T00:00:00Z;4,80200000000000;3;N
000A4010;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;4,80850000000000;1;N
000A4010;710101-3-1;NA;1971-01-01T00:00:00Z;4,80200000000000;3;N
000A4010;720101-2-1;NA;1972-01-01T00:00:00Z;4,80200000000000;2;N
000A4010;750101-3-1;NA;1975-01-01T00:00:00Z;4,80200000000000;3;N
000A4010;PR4.76;4E NAUWK WP OPTISCH;1976-01-01T00:00:00Z;4,79100000000000;1;N
000A4010;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;4,79180000000000;6;N
000A4010;770101-3-1;NA;1977-01-01T00:00:00Z;4,80200000000000;3;N
000A4010;780101-3-1;NA;1978-01-01T00:00:00Z;4,79180000000000;3;N
000A4010;263W00;SEC.VERD.ZD. BEVELAN;1983-08-01T00:00:00Z;4,79180000000000;2;N
000A4010;251W35-HAN;SLUIS HANSW. DEFWP;1984-03-09T00:00:00Z;4,79100000000000;4;N
000A4010;251W44-HAN;SLUIS HANSW. DEFWP;1984-04-09T00:00:00Z;4,79100000000000;4;N
000A4010;262W09-HAN;SLUIS HANSW. DEFWP;1984-05-09T00:00:00Z;4,79100000000000;4;N
000A4010;262W12-HAN;SLUIS HANSW. DEFWP;1984-06-08T00:00:00Z;4,79100000000000;4;N
000A4010;262W25-HAN;SLUIS HANSW. DEFWP;1984-07-09T00:00:00Z;4,79100000000000;4;N
000A4010;265W04-HAN;SLUIS HANSW. DEFWP;1984-08-09T00:00:00Z;4,79100000000000;4;N
000A4010;294W03-HWE;SL. HANSWEERT DEFWP;1987-03-31T00:00:00Z;4,79100000000000;4;N
000A4010;339W01--HY;hydro 1992 westerschelde = aanvulling op 339w01H W.P.Zeeland;1992-08-29T00:00:00Z;4,75870000000000;2;N
000A4010;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;4,74480000000000;2;N
000A4010;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;4,75870000000000;2;N
000A4010;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;4,75870000000000;2;N
000A4011;650101-2-1;NA;1965-01-01T00:00:00Z;2,91210000000000;2;N
000A4011;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;2,91730000000000;1;N
000A4011;710101-2-1;NA;1971-01-01T00:00:00Z;2,91210000000000;2;N
000A4011;730101-3-1;NA;1973-01-01T00:00:00Z;2,91210000000000;3;N
000A4011;750101-3-1;NA;1975-01-01T00:00:00Z;2,91210000000000;3;N
000A4011;PR4.75;4E NAUWK WP OPTISCH;1975-01-01T00:00:00Z;2,89970000000000;1;N
000A4011;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;2,90050000000000;6;N
000A4011;810101-3-1;NA;1981-01-01T00:00:00Z;2,89970000000000;3;N
000A4011;239W00;UIT82 ZWS. VL.;1982-08-01T00:00:00Z;2,89970000000000;2;N
000A4011;257H03;HYD WP WESTERSCHELDE;1983-08-26T00:00:00Z;2,89970000000000;6;N
000A4011;339W01--HY;hydro 1992 westerschelde = aanvulling op 339w01H W.P.Zeeland;1992-08-29T00:00:00Z;2,89970000000000;2;N
000A4011;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;2,88420000000000;2;N
000A4011;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;2,89970000000000;2;N
000A4011;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;2,89970000000000;2;N
000A4011;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;2,89970000000000;1;N
000A4011;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;2,88420000000000;1;N
000A4011;375W01;RD Kernnetpunten Zuid;1999-07-22T00:00:00Z;2,89970000000000;2;N
000A4011;382=502;RD 480332 2000;1999-12-29T00:00:00Z;2,88420000000000;2;N
000A4011;385=091;RD 480332 2006;2001-01-08T00:00:00Z;2,88420000000000;2;N
000A4011;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;2,89970000000000;2;N
000A4011;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;2,88420000000000;2;N
000A4011;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;2,88420000000000;1;J
000A4011;382=056;RD 480332 2002;2002-07-28T00:00:00Z;2,88420000000000;2;N
000A4011;382=756;RD 480332 2004;2004-11-10T00:00:00Z;2,88420000000000;2;N
000A4011;385=657;RD 480332 2007;2007-04-16T00:00:00Z;2,88420000000000;2;N
000A4011;384=11;SEC Zeeland zuid Brabant west 2009;2009-09-02T00:00:00Z;2,88420000000000;2;N
000A4011;388=05;SEC Zeeland zuid 2019 (Zeeuws Vlaanderen) perceel3;2019-08-01T00:00:00Z;2,88420000000000;2;N
000A4012;690101-2-1;NA;1969-01-01T00:00:00Z;7,23980000000000;2;N
000A4012;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;7,26410000000000;1;N
000A4012;720101-3-1;NA;1972-01-01T00:00:00Z;7,23980000000000;3;N
000A4012;730101-3-1;NA;1973-01-01T00:00:00Z;7,23980000000000;3;N
000A4012;750101-2-1;NA;1975-01-01T00:00:00Z;7,23980000000000;2;N
000A4012;750101-3-1;NA;1975-01-01T00:00:00Z;7,23980000000000;3;N
000A4012;PR4.76;4E NAUWK WP OPTISCH;1976-01-01T00:00:00Z;7,24840000000000;1;N
000A4012;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;7,24740000000000;6;N
000A4012;780101-3-1;NA;1978-01-01T00:00:00Z;7,24740000000000;3;N
000A4012;233W08;TERT VERD. WALCH.ZLD;1982-06-25T00:00:00Z;7,24840000000000;3;N
000A4012;257H03;HYD WP WESTERSCHELDE;1983-08-26T00:00:00Z;7,24840000000000;6;N
000A4013;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;4,77860000000000;1;N
000A4013;PR4.71;4E NAUWK WP OPTISCH;1971-01-01T00:00:00Z;4,76260000000000;1;N
000A4013;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;4,76190000000000;6;N
000A4013;263W00;SEC.VERD.ZD. BEVELAN;1983-08-01T00:00:00Z;4,73180000000000;2;N
000A4013;257H03;HYD WP WESTERSCHELDE;1983-08-26T00:00:00Z;4,73330000000000;6;N
000A4013;339W01--HY;hydro 1992 westerschelde = aanvulling op 339w01H W.P.Zeeland;1992-08-29T00:00:00Z;4,71740000000000;2;N
000A4013;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;4,68650000000000;2;N
000A4013;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;4,71740000000000;2;N
000A4013;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;4,71750000000000;2;N
000A4013;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;4,71740000000000;1;N
000A4013;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;4,68650000000000;1;N
000A4013;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;4,70860000000000;2;N
000A4013;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;4,68650000000000;2;N
000A4013;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;4,68650000000000;1;N
000A4013;384=11;SEC Zeeland zuid Brabant west 2009;2009-09-02T00:00:00Z;4,68650000000000;2;N
000A4014;650101-3-1;NA;1965-01-01T00:00:00Z;3,53690000000000;3;N
000A4014;690101-2-1;NA;1969-01-01T00:00:00Z;3,53690000000000;2;N
000A4014;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;3,54680000000000;1;N
000A4014;710101-2-1;NA;1971-01-01T00:00:00Z;3,53690000000000;2;N
000A4014;PR4.71;4E NAUWK WP OPTISCH;1971-01-01T00:00:00Z;3,53010000000000;1;N
000A4014;720101-2-1;NA;1972-01-01T00:00:00Z;3,53690000000000;2;N
000A4014;750101-2-1;NA;1975-01-01T00:00:00Z;3,53690000000000;2;N
000A4014;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;3,53010000000000;6;N
000A4014;770101-2-1;NA;1977-01-01T00:00:00Z;3,53690000000000;2;N
000A4014;780101-3-1;NA;1978-01-01T00:00:00Z;3,53010000000000;3;N
000A4014;263W00;SEC.VERD.ZD. BEVELAN;1983-08-01T00:00:00Z;3,53010000000000;2;N
000A4014;257H03;HYD WP WESTERSCHELDE;1983-08-26T00:00:00Z;3,53010000000000;6;N
000A4015;650101-2-1;NA;1965-01-01T00:00:00Z;8,65630000000000;2;N
000A4015;690101-2-1;NA;1969-01-01T00:00:00Z;8,65760000000000;2;N
000A4015;PR4.70;4E NAUWK WP OPTISCH;1970-01-01T00:00:00Z;8,63940000000000;1;N
000A4015;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;8,65780000000000;1;N
000A4015;710101-2-1;NA;1971-01-01T00:00:00Z;8,65760000000000;2;N
000A4015;720101-2-1;NA;1972-01-01T00:00:00Z;8,65760000000000;2;N
000A4015;730101-3-1;NA;1973-01-01T00:00:00Z;8,63050000000000;3;N
000A4015;740101-3-1;NA;1974-01-01T00:00:00Z;8,63050000000000;3;N
000A4015;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;8,64080000000000;6;N
000A4015;780101-3-1;NA;1978-01-01T00:00:00Z;8,64080000000000;3;N
000A4015;218W43;DEBIET METING;1981-01-01T00:00:00Z;8,63940000000000;3;N
000A4015;263W00;SEC.VERD.ZD. BEVELAN;1983-08-01T00:00:00Z;8,63940000000000;2;N
000A4015;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;8,62480000000000;2;N
000A4015;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;8,63940000000000;2;N
000A4015;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;8,63940000000000;2;N
000A4015;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;8,63940000000000;1;N
000A4015;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;8,62480000000000;1;N
000A4015;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;8,63940000000000;2;N
000A4015;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;8,62480000000000;2;N
000A4015;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;8,62480000000000;1;J
000A4015;384=11;SEC Zeeland zuid Brabant west 2009;2009-09-02T00:00:00Z;8,62480000000000;2;N
000A4015;388=06;SEC Zeeland 2019 perceel 1 en 2;2019-08-01T00:00:00Z;8,62480000000000;2;N
000A4016;650101-2-1;NA;1965-01-01T00:00:00Z;3,12610000000000;2;N
000A4016;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;6,12340000000000;1;N
000A4016;710101-2-1;NA;1971-01-01T00:00:00Z;3,12610000000000;2;N
000A4016;PR4.73;4E NAUWK WP OPTISCH;1973-01-01T00:00:00Z;6,10740000000000;1;N
000A4016;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;6,10620000000000;6;N
000A4016;810101-3-1;NA;1981-01-01T00:00:00Z;6,10740000000000;3;N
000A4016;230W39;STRANDPR VLAANDEREN;1982-03-15T00:00:00Z;6,10740000000000;3;N
000A4016;239W00;UIT82 ZWS. VL.;1982-08-01T00:00:00Z;6,10740000000000;2;N
000A4016;257H03;HYD WP WESTERSCHELDE;1983-08-26T00:00:00Z;6,10740000000000;6;N
000A4016;339W01--HY;hydro 1992 westerschelde = aanvulling op 339w01H W.P.Zeeland;1992-08-29T00:00:00Z;6,10740000000000;2;N
000A4016;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;6,08430000000000;2;N
000A4016;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;6,10740000000000;2;N
000A4016;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;6,10740000000000;2;N
000A4016;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;6,10740000000000;1;N
000A4016;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;6,08430000000000;1;N
000A4016;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;6,10740000000000;2;N
000A4016;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;6,08430000000000;2;N
000A4016;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;6,08430000000000;1;N
000A4016;384=11;SEC Zeeland zuid Brabant west 2009;2009-09-02T00:00:00Z;6,08430000000000;2;N
000A4016;000A4016;NIEUW OM BRESKENS * FOUT PROJECT-ID MOET ZIJN  386=089 *;2012-10-19T00:00:00Z;6,08430000000000;2;N
000A4017;650101-2-1;NA;1965-01-01T00:00:00Z;2,74870000000000;2;N
000A4017;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;2,25260000000000;1;N
000A4017;730101-2-1;NA;1973-01-01T00:00:00Z;2,25950000000000;2;N
000A4017;PR4.74;4E NAUWK WP OPTISCH;1974-01-01T00:00:00Z;2,23610000000000;1;N
000A4017;750101-3-1;NA;1975-01-01T00:00:00Z;2,25950000000000;3;N
000A4017;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;2,23540000000000;6;N
000A4017;239W00;UIT82 ZWS. VL.;1982-08-01T00:00:00Z;2,23610000000000;2;N
000A4017;257H03;HYD WP WESTERSCHELDE;1983-08-26T00:00:00Z;2,23610000000000;6;N
000A4017;339W01--HY;hydro 1992 westerschelde = aanvulling op 339w01H W.P.Zeeland;1992-08-29T00:00:00Z;2,23610000000000;2;N
000A4017;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;2,21200000000000;2;N
000A4017;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;2,23610000000000;2;N
000A4017;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;2,23610000000000;2;N
000A4017;347W04-HYD;Hydrostatische waterpassing Westerschelde 1994;1994-11-05T00:00:00Z;2,23610000000000;2;N
000A4017;350W07-HYD;Ondergrondse merken Middelplaat en Hooge Platen;1995-05-12T00:00:00Z;2,23610000000000;2;N
000A4017;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;2,23610000000000;1;N
000A4017;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;2,21200000000000;1;N
000A4017;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;2,23610000000000;2;N
000A4017;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;2,21200000000000;2;N
000A4017;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;2,21200000000000;1;J
000A4017;384=11;SEC Zeeland zuid Brabant west 2009;2009-09-02T00:00:00Z;2,21200000000000;2;N
000A4018;670101-2-1;NA;1967-01-01T00:00:00Z;7,35100000000000;2;N
000A4018;700101-3-1;NA;1970-01-01T00:00:00Z;7,34870000000000;3;N
000A4018;700101-3-2;NA;1970-01-01T00:00:00Z;7,35100000000000;3;N
000A4018;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;7,34520000000000;1;N
000A4018;730101-3-1;NA;1973-01-01T00:00:00Z;7,35100000000000;3;N
000A4018;PR4.74;4E NAUWK WP OPTISCH;1974-01-01T00:00:00Z;7,32810000000000;1;N
000A4018;750101-3-1;NA;1975-01-01T00:00:00Z;7,35100000000000;3;N
000A4018;219W15HTER;MIDDENSLUIS TERDEFWP;1976-01-01T00:00:00Z;7,32810000000000;4;N
000A4018;192;PR4 VOORL.ZEELAND;1977-01-01T00:00:00Z;7,32820000000000;6;N
000A4018;770101-3-1;NA;1977-01-01T00:00:00Z;7,35100000000000;3;N
000A4018;189W30-NEU;MIDDENSL TERN DEFWP;1978-01-01T00:00:00Z;7,35100000000000;4;N
000A4018;219W16HTER;MIDDENSLUIS TERDEFWP;1978-01-01T00:00:00Z;7,32810000000000;4;N
000A4018;219W17HTER;MIDDENSLUIS TERDEFWP;1978-01-01T00:00:00Z;7,32810000000000;4;N
000A4018;207W46-NEU;MIDDENSL TERN DEFWP;1979-01-01T00:00:00Z;7,32810000000000;4;N
000A4018;219W18HTER;MIDDENSLUIS TERDEFWP;1979-01-01T00:00:00Z;7,32810000000000;4;N
000A4018;219W19HTER;MIDDENSLUIS TERDEFWP;1979-01-01T00:00:00Z;7,32590000000000;4;N
000A4018;210W43-NEU;MIDDENSL TERN DEFWP;1980-01-01T00:00:00Z;7,32810000000000;4;N
000A4018;219W20HTER;MIDDENSLUIS TERDEFWP;1980-01-01T00:00:00Z;7,32590000000000;4;N
000A4018;800101-3-1;NA;1980-01-01T00:00:00Z;7,32810000000000;3;N
000A4018;219W21HTER;MIDDENSLUIS TERDEFWP;1981-01-01T00:00:00Z;7,32610000000000;4;N
000A4018;219W22HTER;MIDDENSLUIS TERDEFWP;1981-01-01T00:00:00Z;7,32290000000000;4;N
000A4018;219W34-TER;MIDDENSLUISTER DEFWP;1981-01-01T00:00:00Z;7,32810000000000;4;N
000A4018;236W09;MIDDENSL.TERNEUZEN;1982-05-24T00:00:00Z;7,32810000000000;3;N
000A4018;239W00;UIT82 ZWS. VL.;1982-08-01T00:00:00Z;7,32810000000000;2;N
000A4018;249W16--HY;SEC. WP. MIDDELPLAAT;1983-05-03T00:00:00Z;7,32810000000000;2;N
000A4018;257H03;HYD WP WESTERSCHELDE;1983-08-26T00:00:00Z;7,32810000000000;6;N
000A4018;339W01--HY;hydro 1992 westerschelde = aanvulling op 339w01H W.P.Zeeland;1992-08-29T00:00:00Z;7,31910000000000;2;N
000A4018;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;7,29810000000000;2;N
000A4018;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;7,31910000000000;2;N
000A4018;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;7,31910000000000;2;N
000A4018;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;7,31910000000000;1;N
000A4018;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;7,29810000000000;1;N
000A4018;376=32;RIKZ 2000 2002 gedeeltelijk;2001-08-01T00:00:00Z;7,29810000000000;2;N
000A4018;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;7,31910000000000;2;N
000A4018;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;7,29810000000000;2;N
000A4018;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;7,29810000000000;1;J
000A4018;384=11;SEC Zeeland zuid Brabant west 2009;2009-09-02T00:00:00Z;7,29810000000000;2;N
000A4018;388=05;SEC Zeeland zuid 2019 (Zeeuws Vlaanderen) perceel3;2019-08-01T00:00:00Z;7,29810000000000;2;N
000A4019;209W06;WP TBV NP ZIERIKZEE;1979-01-01T00:00:00Z;5,04410000000000;2;N
000A4019;214W34;PB SCHOUWEN;1980-12-01T00:00:00Z;5,04410000000000;2;N
000A4019;229W56--HY;HYD. WP. STAVENISSE;1982-08-13T00:00:00Z;5,04410000000000;6;N
000A4019;257H01;HYD. WP. GALGEPLAAT;1983-09-14T00:00:00Z;5,04410000000000;1;N
000A4019;339=01=NAP;SEC herziening 339w01H+339w01-HY zeeland 1992;1992-09-07T00:00:00Z;5,01990000000000;2;N
000A4019;339W01H;Herb. WP. zeeland (339w01)aanvullen met hydro 92 (339w01--HY;1992-09-07T00:00:00Z;5,03810000000000;2;N
000A4019;339W01;ZEELAND 92-93  ( zie herberekening 339W01H );1993-04-01T00:00:00Z;5,03880000000000;2;N
000A4019;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;5,03810000000000;1;N
000A4019;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;5,01990000000000;1;N
000A4019;374W00-SEC;zeeland 2001;2001-09-30T00:00:00Z;5,03810000000000;2;N
000A4019;374=00=NAP;SEC zeeland 2001;2001-10-04T00:00:00Z;5,01990000000000;2;N
000A4019;371=04=NAP;hoogten 0A en 0B merken uit scan3 aansluitpunten herziening;2002-01-01T00:00:00Z;5,01990000000000;1;J
000A4019;384=04;SEC Zuid-Holland (RWS + NAM) en Zeeland 2008;2008-09-02T00:00:00Z;5,01990000000000;2;N
000A4019;388=06;SEC Zeeland 2019 perceel 1 en 2;2019-08-01T00:00:00Z;5,01990000000000;2;N
000A4020;660101-2-1;NA;1966-01-01T00:00:00Z;7,01900000000000;2;N
000A4020;PR4.69--HY;4E NAUWK WP 1965-78;1969-01-01T00:00:00Z;7,01490000000000;1;N
000A4020;PR4-----VV;VRIJE VEREFF.4E PRIM;1970-06-15T00:00:00Z;7,01410000000000;1;N
000A4020;710101-3-1;NA;1971-01-01T00:00:00Z;7,01900000000000;3;N
000A4020;740101-3-1;NA;1974-01-01T00:00:00Z;7,01900000000000;3;N
000A4020;750101-3-1;NA;1975-01-01T00:00:00Z;7,01900000000000;3;N
000A4020;760101-6-1;NA;1976-01-01T00:00:00Z;6,99080000000000;6;N
000A4020;279H04;HYDRO SCHARNEGOUTUM;1986-05-01T00:00:00Z;7,01490000000000;1;N
000A4020;279H05;HARLINGEN-LAUWERSOOG;1986-06-24T00:00:00Z;7,01490000000000;2;N
000A4020;300;GR + FR 1987;1987-08-01T00:00:00Z;6,99250000000000;2;N
000A4020;300=00=NAP;SEC herziening 300 groningen-friesland 1987;1987-08-01T00:00:00Z;6,98600000000000;2;N
000A4020;279H08;HYDRO WP MIDDEN-WAD;1987-09-01T00:00:00Z;6,99250000000000;2;N
000A4020;332=04=NAP;SEC herziening 332w04 groningen friesland 1993;1993-06-28T00:00:00Z;6,98600000000000;2;N
000A4020;332W04;GRONINGEN+FRIESLAND 1993;1993-09-01T00:00:00Z;6,99250000000000;2;N
000A4020;344=01=NAP;SEC herziening wadden 1994 344w01,342w00,332w06,279w22;1993-11-25T00:00:00Z;6,98600000000000;2;N
000A4020;342W00;Zuidwal 1994;1994-08-15T00:00:00Z;6,99250000000000;2;N
000A4020;342W00H;Zuidwal 1994 herberekening;1994-08-15T00:00:00Z;6,99250000000000;2;N
000A4020;371W00;5E PRIMAIRE WATERPASSING;1997-03-20T00:00:00Z;6,99250000000000;1;N
000A4020;371=00=NAP;PRI prim 5 herziening 371w00 - MAART 1997;1997-03-23T00:00:00Z;6,98600000000000;1;N
000A4020;358W04-PMS;peilschalen verificatie 1997;1997-09-20T00:00:00Z;6,99250000000000;2;N
000A4020;364=00=NAP;SEC herziening 364w00 groningen friesland 1998;1998-06-05T00:00:00Z;6,98600000000000;2;N
000A4020;364W00;Groningen Friesland 1998;1998-06-05T00:00:00Z;6,99250000000000;2;N
