year;psmsl_id;name;height;surge;source;method;surge_anomaly;station
1977;NA;Netherlands;-24.166666666666668;0.067;psmsl;calculated;19.607456140350877;Netherlands
1978;NA;Netherlands;-31.833333333333332;0.04633333333333334;psmsl;calculated;-1.0592105263157876;Netherlands
1979;NA;Netherlands;-22.333333333333332;0.041999999999999996;psmsl;calculated;-5.39254385964913;Netherlands
1980;NA;Netherlands;5;0.0375;psmsl;calculated;-9.892543859649123;Netherlands
1981;NA;Netherlands;39;0.07066666666666667;psmsl;calculated;23.274122807017548;Netherlands
1982;NA;Netherlands;15.333333333333334;0.04466666666666667;psmsl;calculated;-2.725877192982459;Netherlands
1983;NA;Netherlands;52.833333333333336;0.08083333333333333;psmsl;calculated;33.440789473684205;Netherlands
1984;NA;Netherlands;-9.5;0.034333333333333334;psmsl;calculated;-13.059210526315788;Netherlands
1985;NA;Netherlands;-6.5;0.039;psmsl;calculated;-8.392543859649123;Netherlands
1986;NA;Netherlands;-13;0.044333333333333336;psmsl;calculated;-3.0592105263157876;Netherlands
1987;NA;Netherlands;-20.5;0.017;psmsl;calculated;-30.392543859649123;Netherlands
1988;NA;Netherlands;55.833333333333336;0.07533333333333334;psmsl;calculated;27.940789473684205;Netherlands
1989;NA;Netherlands;17.833333333333332;0.055;psmsl;calculated;7.607456140350877;Netherlands
1990;NA;Netherlands;54.333333333333336;0.103;psmsl;calculated;55.60745614035088;Netherlands
1991;NA;Netherlands;-48;0.026666666666666665;psmsl;calculated;-20.72587719298246;Netherlands
1992;NA;Netherlands;-2.6666666666666665;0.050499999999999996;psmsl;calculated;3.1074561403508696;Netherlands
1993;NA;Netherlands;-5.166666666666667;0.036833333333333336;psmsl;calculated;-10.559210526315788;Netherlands
1994;NA;Netherlands;35.333333333333336;0.0695;psmsl;calculated;22.107456140350877;Netherlands
1995;NA;Netherlands;39.833333333333336;0.054;psmsl;calculated;6.607456140350877;Netherlands
1996;NA;Netherlands;-74;-0.024833333333333332;psmsl;calculated;-72.22587719298245;Netherlands
1997;NA;Netherlands;-16.666666666666668;0.016166666666666666;psmsl;calculated;-31.22587719298246;Netherlands
1998;NA;Netherlands;64.33333333333333;0.08466666666666667;psmsl;calculated;37.27412280701755;Netherlands
1999;NA;Netherlands;58.666666666666664;0.07933333333333334;psmsl;calculated;31.94078947368422;Netherlands
2000;NA;Netherlands;54;0.06966666666666667;psmsl;calculated;22.274122807017548;Netherlands
2001;NA;Netherlands;61;0.056;psmsl;calculated;8.607456140350877;Netherlands
2002;NA;Netherlands;46.166666666666664;0.030666666666666665;psmsl;calculated;-16.72587719298246;Netherlands
2003;NA;Netherlands;32;0.0155;psmsl;calculated;-31.892543859649123;Netherlands
2004;NA;Netherlands;62.833333333333336;0.06133333333333334;psmsl;calculated;13.940789473684212;Netherlands
2005;NA;Netherlands;45;0.043000000000000003;psmsl;calculated;-4.392543859649123;Netherlands
2006;NA;Netherlands;41.333333333333336;0.04883333333333333;psmsl;calculated;1.4407894736842124;Netherlands
2007;NA;Netherlands;94.83333333333333;0.07483333333333334;psmsl;calculated;27.440789473684205;Netherlands
2008;NA;Netherlands;66.33333333333333;0.06683333333333333;psmsl;calculated;19.440789473684205;Netherlands
2009;NA;Netherlands;33.666666666666664;0.0395;psmsl;calculated;-7.892543859649123;Netherlands
2010;NA;Netherlands;25.333333333333332;0.02316666666666667;psmsl;calculated;-24.225877192982455;Netherlands
2011;NA;Netherlands;60.166666666666664;0.057666666666666665;psmsl;calculated;10.274122807017541;Netherlands
2012;NA;Netherlands;50.666666666666664;0.04733333333333333;psmsl;calculated;-0.05921052631579471;Netherlands
2013;NA;Netherlands;25.666666666666668;0.020833333333333332;psmsl;calculated;-26.55921052631579;Netherlands
2014;NA;Netherlands;66.66666666666667;0.04516666666666667;psmsl;calculated;-2.225877192982459;Netherlands
2015;NA;Netherlands;92.5;0.0685;psmsl;calculated;21.107456140350877;Netherlands
2016;NA;Netherlands;77;0.02733333333333333;psmsl;calculated;-20.05921052631579;Netherlands
2017;NA;Netherlands;112.16666666666667;0.06766666666666667;psmsl;calculated;20.274122807017548;Netherlands
2018;NA;Netherlands;39.333333333333336;0.006500000000000001;psmsl;calculated;-40.89254385964912;Netherlands
2019;NA;Netherlands;109.16666666666667;0.05483333333333333;psmsl;calculated;7.440789473684205;Netherlands
2020;NA;Netherlands;114.66666666666667;0.05733333333333333;psmsl;calculated;9.940789473684212;Netherlands
2021;NA;Netherlands;93.5;0.030833333333333334;psmsl;calculated;-16.559210526315788;Netherlands
2022;NA;Netherlands;106.33333333333333;0.041666666666666664;psmsl;calculated;-5.725877192982459;Netherlands
2023;NA;Netherlands;164.5;0.073;psmsl;calculated;25.607456140350877;Netherlands
2024;NA;Netherlands;170.83333333333334;0.0665;psmsl;calculated;19.107456140350877;Netherlands
2025;NA;Netherlands;124.16666666666667;0.0245;psmsl;calculated;-22.892543859649123;Netherlands
1862;NA;Netherlands (without Delfzijl);-142;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1863;NA;Netherlands (without Delfzijl);-161;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1864;NA;Netherlands (without Delfzijl);-263.5;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1865;NA;Netherlands (without Delfzijl);-253.75;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1866;NA;Netherlands (without Delfzijl);-153.25;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1867;NA;Netherlands (without Delfzijl);-176.25;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1868;NA;Netherlands (without Delfzijl);-173.75;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1869;NA;Netherlands (without Delfzijl);-167.5;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1870;NA;Netherlands (without Delfzijl);-236.5;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1871;NA;Netherlands (without Delfzijl);-213.5;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1872;NA;Netherlands (without Delfzijl);-157.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1873;NA;Netherlands (without Delfzijl);-146.6;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1874;NA;Netherlands (without Delfzijl);-163;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1875;NA;Netherlands (without Delfzijl);-213.6;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1876;NA;Netherlands (without Delfzijl);-164.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1877;NA;Netherlands (without Delfzijl);-89.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1878;NA;Netherlands (without Delfzijl);-106;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1879;NA;Netherlands (without Delfzijl);-163.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1880;NA;Netherlands (without Delfzijl);-122;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1881;NA;Netherlands (without Delfzijl);-176;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1882;NA;Netherlands (without Delfzijl);-136.6;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1883;NA;Netherlands (without Delfzijl);-154;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1884;NA;Netherlands (without Delfzijl);-159.6;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1885;NA;Netherlands (without Delfzijl);-173.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1886;NA;Netherlands (without Delfzijl);-175.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1887;NA;Netherlands (without Delfzijl);-220.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1888;NA;Netherlands (without Delfzijl);-240.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1889;NA;Netherlands (without Delfzijl);-198.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1890;NA;Netherlands (without Delfzijl);-203.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1891;NA;Netherlands (without Delfzijl);-189.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1892;NA;Netherlands (without Delfzijl);-174.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1893;NA;Netherlands (without Delfzijl);-154;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1894;NA;Netherlands (without Delfzijl);-147;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1895;NA;Netherlands (without Delfzijl);-182;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1896;NA;Netherlands (without Delfzijl);-197.6;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1897;NA;Netherlands (without Delfzijl);-190.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1898;NA;Netherlands (without Delfzijl);-153;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1899;NA;Netherlands (without Delfzijl);-151;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1900;NA;Netherlands (without Delfzijl);-189.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1901;NA;Netherlands (without Delfzijl);-210.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1902;NA;Netherlands (without Delfzijl);-238;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1903;NA;Netherlands (without Delfzijl);-129.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1904;NA;Netherlands (without Delfzijl);-155.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1905;NA;Netherlands (without Delfzijl);-172.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1906;NA;Netherlands (without Delfzijl);-144.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1907;NA;Netherlands (without Delfzijl);-169.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1908;NA;Netherlands (without Delfzijl);-179.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1909;NA;Netherlands (without Delfzijl);-128.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1910;NA;Netherlands (without Delfzijl);-119.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1911;NA;Netherlands (without Delfzijl);-148;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1912;NA;Netherlands (without Delfzijl);-87;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1913;NA;Netherlands (without Delfzijl);-109.6;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1914;NA;Netherlands (without Delfzijl);-95.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1915;NA;Netherlands (without Delfzijl);-133.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1916;NA;Netherlands (without Delfzijl);-86.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1917;NA;Netherlands (without Delfzijl);-138.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1918;NA;Netherlands (without Delfzijl);-140.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1919;NA;Netherlands (without Delfzijl);-162;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1920;NA;Netherlands (without Delfzijl);-162;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1921;NA;Netherlands (without Delfzijl);-139.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1922;NA;Netherlands (without Delfzijl);-136.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1923;NA;Netherlands (without Delfzijl);-114.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1924;NA;Netherlands (without Delfzijl);-138.6;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1925;NA;Netherlands (without Delfzijl);-89.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1926;NA;Netherlands (without Delfzijl);-108.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1927;NA;Netherlands (without Delfzijl);-102;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1928;NA;Netherlands (without Delfzijl);-89.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1929;NA;Netherlands (without Delfzijl);-144.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1930;NA;Netherlands (without Delfzijl);-90.6;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1931;NA;Netherlands (without Delfzijl);-86.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1932;NA;Netherlands (without Delfzijl);-101.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1933;NA;Netherlands (without Delfzijl);-147;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1934;NA;Netherlands (without Delfzijl);-133.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1935;NA;Netherlands (without Delfzijl);-85.6;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1936;NA;Netherlands (without Delfzijl);-68.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1937;NA;Netherlands (without Delfzijl);-79.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1938;NA;Netherlands (without Delfzijl);-72.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1939;NA;Netherlands (without Delfzijl);-102.6;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1940;NA;Netherlands (without Delfzijl);-98;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1941;NA;Netherlands (without Delfzijl);-130.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1942;NA;Netherlands (without Delfzijl);-115.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1943;NA;Netherlands (without Delfzijl);-69.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1944;NA;Netherlands (without Delfzijl);-63.4;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1945;NA;Netherlands (without Delfzijl);-73.6;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1946;NA;Netherlands (without Delfzijl);-81.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1947;NA;Netherlands (without Delfzijl);-133.8;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1948;NA;Netherlands (without Delfzijl);-65.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1949;NA;Netherlands (without Delfzijl);-53.2;NA;psmsl;calculated;0;Netherlands (without Delfzijl)
1950;NA;Netherlands (without Delfzijl);-47.6;0.0664;psmsl;calculated;21.331578947368428;Netherlands (without Delfzijl)
1951;NA;Netherlands (without Delfzijl);-60.8;0.0494;psmsl;calculated;4.3315789473684205;Netherlands (without Delfzijl)
1952;NA;Netherlands (without Delfzijl);-41.4;0.0568;psmsl;calculated;11.731578947368426;Netherlands (without Delfzijl)
1953;NA;Netherlands (without Delfzijl);-82.4;0.0164;psmsl;calculated;-28.668421052631576;Netherlands (without Delfzijl)
1954;NA;Netherlands (without Delfzijl);-50.8;0.0672;psmsl;calculated;22.131578947368425;Netherlands (without Delfzijl)
1955;NA;Netherlands (without Delfzijl);-44.4;0.0514;psmsl;calculated;6.3315789473684205;Netherlands (without Delfzijl)
1956;NA;Netherlands (without Delfzijl);-104.6;0.0294;psmsl;calculated;-15.66842105263158;Netherlands (without Delfzijl)
1957;NA;Netherlands (without Delfzijl);-69;0.045;psmsl;calculated;-0.06842105263157805;Netherlands (without Delfzijl)
1958;NA;Netherlands (without Delfzijl);-54.8;0.0508;psmsl;calculated;5.731578947368419;Netherlands (without Delfzijl)
1959;NA;Netherlands (without Delfzijl);-99.2;0.0022;psmsl;calculated;-42.868421052631575;Netherlands (without Delfzijl)
1960;NA;Netherlands (without Delfzijl);-62.8;0.042;psmsl;calculated;-3.068421052631578;Netherlands (without Delfzijl)
1961;NA;Netherlands (without Delfzijl);-1.8;0.067;psmsl;calculated;21.931578947368422;Netherlands (without Delfzijl)
1962;NA;Netherlands (without Delfzijl);-50.8;0.0514;psmsl;calculated;6.3315789473684205;Netherlands (without Delfzijl)
1963;NA;Netherlands (without Delfzijl);-110.6;0.0174;psmsl;calculated;-27.66842105263158;Netherlands (without Delfzijl)
1964;NA;Netherlands (without Delfzijl);-89;0.013600000000000001;psmsl;calculated;-31.468421052631577;Netherlands (without Delfzijl)
1965;NA;Netherlands (without Delfzijl);-26.2;0.072;psmsl;calculated;26.931578947368422;Netherlands (without Delfzijl)
1966;NA;Netherlands (without Delfzijl);3.2;0.065;psmsl;calculated;19.931578947368422;Netherlands (without Delfzijl)
1967;NA;Netherlands (without Delfzijl);21.6;0.0896;psmsl;calculated;44.531578947368416;Netherlands (without Delfzijl)
1968;NA;Netherlands (without Delfzijl);-42.6;0.0364;psmsl;calculated;-8.66842105263158;Netherlands (without Delfzijl)
1969;NA;Netherlands (without Delfzijl);-54;0.0258;psmsl;calculated;-19.268421052631577;Netherlands (without Delfzijl)
1970;NA;Netherlands (without Delfzijl);-24.2;0.0616;psmsl;calculated;16.531578947368423;Netherlands (without Delfzijl)
1971;NA;Netherlands (without Delfzijl);-77.4;0.0234;psmsl;calculated;-21.668421052631576;Netherlands (without Delfzijl)
1972;NA;Netherlands (without Delfzijl);-94.6;0.0026;psmsl;calculated;-42.46842105263158;Netherlands (without Delfzijl)
1973;NA;Netherlands (without Delfzijl);-31.6;0.061399999999999996;psmsl;calculated;16.33157894736842;Netherlands (without Delfzijl)
1974;NA;Netherlands (without Delfzijl);-27;0.0822;psmsl;calculated;37.13157894736841;Netherlands (without Delfzijl)
1975;NA;Netherlands (without Delfzijl);-63.8;0.025;psmsl;calculated;-20.068421052631578;Netherlands (without Delfzijl)
1976;NA;Netherlands (without Delfzijl);-86.2;0.0118;psmsl;calculated;-33.26842105263158;Netherlands (without Delfzijl)
1977;NA;Netherlands (without Delfzijl);-32;0.0658;psmsl;calculated;20.73157894736842;Netherlands (without Delfzijl)
1978;NA;Netherlands (without Delfzijl);-41.2;0.045;psmsl;calculated;-0.06842105263157805;Netherlands (without Delfzijl)
1979;NA;Netherlands (without Delfzijl);-27;0.041999999999999996;psmsl;calculated;-3.068421052631585;Netherlands (without Delfzijl)
1980;NA;Netherlands (without Delfzijl);-3;0.0356;psmsl;calculated;-9.468421052631577;Netherlands (without Delfzijl)
1981;NA;Netherlands (without Delfzijl);25.4;0.0674;psmsl;calculated;22.331578947368428;Netherlands (without Delfzijl)
1982;NA;Netherlands (without Delfzijl);2.6;0.041800000000000004;psmsl;calculated;-3.268421052631574;Netherlands (without Delfzijl)
1983;NA;Netherlands (without Delfzijl);37.8;0.0762;psmsl;calculated;31.131578947368425;Netherlands (without Delfzijl)
1984;NA;Netherlands (without Delfzijl);-17.6;0.032600000000000004;psmsl;calculated;-12.468421052631577;Netherlands (without Delfzijl)
1985;NA;Netherlands (without Delfzijl);-17.2;0.036;psmsl;calculated;-9.068421052631578;Netherlands (without Delfzijl)
1986;NA;Netherlands (without Delfzijl);-19.4;0.0416;psmsl;calculated;-3.4684210526315766;Netherlands (without Delfzijl)
1987;NA;Netherlands (without Delfzijl);-29.2;0.0154;psmsl;calculated;-29.66842105263158;Netherlands (without Delfzijl)
1988;NA;Netherlands (without Delfzijl);44.8;0.0726;psmsl;calculated;27.531578947368416;Netherlands (without Delfzijl)
1989;NA;Netherlands (without Delfzijl);6.4;0.051;psmsl;calculated;5.931578947368422;Netherlands (without Delfzijl)
1990;NA;Netherlands (without Delfzijl);40.4;0.0978;psmsl;calculated;52.73157894736842;Netherlands (without Delfzijl)
1991;NA;Netherlands (without Delfzijl);-59.4;0.0224;psmsl;calculated;-22.66842105263158;Netherlands (without Delfzijl)
1992;NA;Netherlands (without Delfzijl);-14.6;0.0474;psmsl;calculated;2.3315789473684205;Netherlands (without Delfzijl)
1993;NA;Netherlands (without Delfzijl);-17;0.034;psmsl;calculated;-11.068421052631578;Netherlands (without Delfzijl)
1994;NA;Netherlands (without Delfzijl);23.8;0.067;psmsl;calculated;21.931578947368422;Netherlands (without Delfzijl)
1995;NA;Netherlands (without Delfzijl);26.6;0.0508;psmsl;calculated;5.731578947368419;Netherlands (without Delfzijl)
1996;NA;Netherlands (without Delfzijl);-81.4;-0.0254;psmsl;calculated;-70.46842105263158;Netherlands (without Delfzijl)
1997;NA;Netherlands (without Delfzijl);-27.8;0.0128;psmsl;calculated;-32.26842105263158;Netherlands (without Delfzijl)
1998;NA;Netherlands (without Delfzijl);51;0.0824;psmsl;calculated;37.33157894736843;Netherlands (without Delfzijl)
1999;NA;Netherlands (without Delfzijl);45.8;0.07680000000000001;psmsl;calculated;31.731578947368433;Netherlands (without Delfzijl)
2000;NA;Netherlands (without Delfzijl);41.4;0.0676;psmsl;calculated;22.531578947368416;Netherlands (without Delfzijl)
2001;NA;Netherlands (without Delfzijl);48;0.0546;psmsl;calculated;9.531578947368423;Netherlands (without Delfzijl)
2002;NA;Netherlands (without Delfzijl);34.2;0.0292;psmsl;calculated;-15.868421052631579;Netherlands (without Delfzijl)
2003;NA;Netherlands (without Delfzijl);21.2;0.0122;psmsl;calculated;-32.868421052631575;Netherlands (without Delfzijl)
2004;NA;Netherlands (without Delfzijl);52.2;0.0584;psmsl;calculated;13.33157894736842;Netherlands (without Delfzijl)
2005;NA;Netherlands (without Delfzijl);37.8;0.040400000000000005;psmsl;calculated;-4.668421052631572;Netherlands (without Delfzijl)
2006;NA;Netherlands (without Delfzijl);33.6;0.046;psmsl;calculated;0.931578947368422;Netherlands (without Delfzijl)
2007;NA;Netherlands (without Delfzijl);82.8;0.0708;psmsl;calculated;25.73157894736842;Netherlands (without Delfzijl)
2008;NA;Netherlands (without Delfzijl);56.2;0.0636;psmsl;calculated;18.531578947368423;Netherlands (without Delfzijl)
2009;NA;Netherlands (without Delfzijl);24.2;0.038;psmsl;calculated;-7.068421052631578;Netherlands (without Delfzijl)
2010;NA;Netherlands (without Delfzijl);17;0.0228;psmsl;calculated;-22.268421052631577;Netherlands (without Delfzijl)
2011;NA;Netherlands (without Delfzijl);47.8;0.054;psmsl;calculated;8.931578947368422;Netherlands (without Delfzijl)
2012;NA;Netherlands (without Delfzijl);39.6;0.0446;psmsl;calculated;-0.46842105263157663;Netherlands (without Delfzijl)
2013;NA;Netherlands (without Delfzijl);14.4;0.019;psmsl;calculated;-26.068421052631578;Netherlands (without Delfzijl)
2014;NA;Netherlands (without Delfzijl);54.8;0.0438;psmsl;calculated;-1.268421052631581;Netherlands (without Delfzijl)
2015;NA;Netherlands (without Delfzijl);75.2;0.06319999999999999;psmsl;calculated;18.131578947368418;Netherlands (without Delfzijl)
2016;NA;Netherlands (without Delfzijl);63.6;0.025599999999999998;psmsl;calculated;-19.46842105263158;Netherlands (without Delfzijl)
2017;NA;Netherlands (without Delfzijl);94.2;0.0636;psmsl;calculated;18.531578947368423;Netherlands (without Delfzijl)
2018;NA;Netherlands (without Delfzijl);26.2;0.0046;psmsl;calculated;-40.46842105263158;Netherlands (without Delfzijl)
2019;NA;Netherlands (without Delfzijl);92;0.0524;psmsl;calculated;7.331578947368428;Netherlands (without Delfzijl)
2020;NA;Netherlands (without Delfzijl);96.6;0.054400000000000004;psmsl;calculated;9.331578947368428;Netherlands (without Delfzijl)
2021;NA;Netherlands (without Delfzijl);75.8;0.0286;psmsl;calculated;-16.468421052631577;Netherlands (without Delfzijl)
2022;NA;Netherlands (without Delfzijl);94.6;0.0378;psmsl;calculated;-7.268421052631581;Netherlands (without Delfzijl)
2023;NA;Netherlands (without Delfzijl);152.8;0.071;psmsl;calculated;25.931578947368422;Netherlands (without Delfzijl)
2024;NA;Netherlands (without Delfzijl);161.4;0.06520000000000001;psmsl;calculated;20.131578947368425;Netherlands (without Delfzijl)
2025;NA;Netherlands (without Delfzijl);112.4;0.0216;psmsl;calculated;-23.468421052631577;Netherlands (without Delfzijl)
