# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 235         4.781       52.928      1.20        De Kooy     
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
  STN,YYYYMMDD,   HH,   DD,   FH
  235,20220804,    8,  270,   50
  235,20220804,    9,  280,   40
  235,20220804,   10,  270,   40
  235,20220804,   11,  270,   40
  235,20220804,   12,  290,   40
  235,20220804,   13,  290,   40
  235,20220804,   14,  290,   40
  235,20220804,   15,  310,   40
  235,20220804,   16,  320,   40
  235,20220804,   17,  310,   40
  235,20220804,   18,  330,   50
  235,20220804,   19,  340,   30
  235,20220804,   20,  350,   20
  235,20220804,   21,  340,   20
  235,20220804,   22,  340,   20
  235,20220804,   23,  340,   20
  235,20220804,   24,  350,   20
  235,20220805,    1,  340,   20
  235,20220805,    2,  340,   20
  235,20220805,    3,  340,   20
  235,20220805,    4,  320,   10
  235,20220805,    5,  340,   20
  235,20220805,    6,  340,   40
  235,20220805,    7,  330,   40
  235,20220805,    8,  330,   40
  235,20220805,    9,  310,   40
  235,20220805,   10,  320,   50
  235,20220805,   11,  290,   50
  235,20220805,   12,  310,   70
  235,20220805,   13,  320,   60
  235,20220805,   14,  290,   60
  235,20220805,   15,  300,   70
  235,20220805,   16,  300,   60
  235,20220805,   17,  300,   50
  235,20220805,   18,  300,   60
  235,20220805,   19,  320,   50
  235,20220805,   20,  310,   40
  235,20220805,   21,  310,   30
  235,20220805,   22,  310,   40
  235,20220805,   23,  310,   30
  235,20220805,   24,  310,   30
  235,20220806,    1,  300,   30
  235,20220806,    2,  310,   30
  235,20220806,    3,  300,   30
  235,20220806,    4,  310,   30
  235,20220806,    5,  310,   30
  235,20220806,    6,  320,   20
  235,20220806,    7,  300,   40
  235,20220806,    8,  320,   40
  235,20220806,    9,  310,   40
  235,20220806,   10,  290,   30
  235,20220806,   11,  270,   40
  235,20220806,   12,  280,   40
  235,20220806,   13,  290,   40
  235,20220806,   14,  300,   40
  235,20220806,   15,  290,   40
  235,20220806,   16,  290,   40
  235,20220806,   17,  280,   30
  235,20220806,   18,  300,   30
  235,20220806,   19,  290,   20
  235,20220806,   20,  280,   10
  235,20220806,   21,  290,   10
  235,20220806,   22,  220,   10
  235,20220806,   23,  190,   10
  235,20220806,   24,  210,   10
  235,20220807,    1,  190,   10
  235,20220807,    2,  200,   10
  235,20220807,    3,  260,   10
  235,20220807,    4,  230,   10
  235,20220807,    5,  200,   10
  235,20220807,    6,  220,   10
  235,20220807,    7,  200,   10
  235,20220807,    8,  280,   20
  235,20220807,    9,  270,   30
  235,20220807,   10,  260,   30
  235,20220807,   11,  260,   30
  235,20220807,   12,  270,   50
  235,20220807,   13,  260,   50
  235,20220807,   14,  270,   50
  235,20220807,   15,  280,   50
  235,20220807,   16,  280,   40
  235,20220807,   17,  300,   40
  235,20220807,   18,  300,   30
  235,20220807,   19,  310,   30
  235,20220807,   20,  320,   20
  235,20220807,   21,    0,   10
  235,20220807,   22,  250,   10
  235,20220807,   23,  250,    0
  235,20220807,   24,  290,   10
  235,20220808,    1,  260,   10
  235,20220808,    2,  310,   10
  235,20220808,    3,  330,   10
  235,20220808,    4,  310,   10
  235,20220808,    5,  350,   10
  235,20220808,    6,  350,   20
  235,20220808,    7,  340,   20
  235,20220808,    8,  300,   30
  235,20220808,    9,  320,   30
  235,20220808,   10,  320,   30
  235,20220808,   11,  320,   30
  235,20220808,   12,  320,   30
  235,20220808,   13,  310,   40
  235,20220808,   14,  320,   50
  235,20220808,   15,  340,   40
  235,20220808,   16,   10,   40
  235,20220808,   17,   40,   40
  235,20220808,   18,   40,   40
  235,20220808,   19,   20,   40
  235,20220808,   20,  360,   30
  235,20220808,   21,   10,   30
  235,20220808,   22,   10,   30
  235,20220808,   23,   30,   20
  235,20220808,   24,   50,   20
  235,20220809,    1,   70,   30
  235,20220809,    2,   70,   30
  235,20220809,    3,   90,   30
  235,20220809,    4,    0,    0
  235,20220809,    5,   90,   20
  235,20220809,    6,   90,   20
  235,20220809,    7,   90,   20
  235,20220809,    8,   80,   30
  235,20220809,    9,   70,   30
  235,20220809,   10,   60,   30
  235,20220809,   11,   40,   40
  235,20220809,   12,   40,   40
  235,20220809,   13,   50,   40
  235,20220809,   14,   40,   40
  235,20220809,   15,   40,   50
  235,20220809,   16,   30,   50
  235,20220809,   17,   30,   50
  235,20220809,   18,   40,   50
  235,20220809,   19,   40,   50
  235,20220809,   20,   50,   50
  235,20220809,   21,   60,   60
  235,20220809,   22,   60,   50
  235,20220809,   23,   70,   50
  235,20220809,   24,   70,   50
  235,20220810,    1,   70,   40
  235,20220810,    2,   90,   40
  235,20220810,    3,   80,   40
  235,20220810,    4,   80,   50
  235,20220810,    5,   60,   40
  235,20220810,    6,   60,   50
  235,20220810,    7,   60,   60
  235,20220810,    8,   70,   60
  235,20220810,    9,   60,   60
  235,20220810,   10,   50,   60
  235,20220810,   11,   60,   50
  235,20220810,   12,   50,   50
  235,20220810,   13,   30,   50
  235,20220810,   14,   40,   50
  235,20220810,   15,   40,   50
  235,20220810,   16,   30,   50
  235,20220810,   17,   30,   50
  235,20220810,   18,   30,   50
  235,20220810,   19,   40,   60
  235,20220810,   20,   40,   50
  235,20220810,   21,   50,   50
  235,20220810,   22,   60,   60
  235,20220810,   23,   70,   60
  235,20220810,   24,   60,   50
  235,20220811,    1,   70,   40
  235,20220811,    2,   60,   30
  235,20220811,    3,   70,   40
  235,20220811,    4,   70,   40
  235,20220811,    5,   60,   40
  235,20220811,    6,   70,   40
  235,20220811,    7,   70,   40
  235,20220811,    8,   60,   40
  235,20220811,    9,   50,   40
  235,20220811,   10,   40,   40
  235,20220811,   11,   50,   40
  235,20220811,   12,   40,   50
  235,20220811,   13,   30,   50
  235,20220811,   14,   40,   60
  235,20220811,   15,   40,   50
  235,20220811,   16,   30,   50
  235,20220811,   17,   30,   50
  235,20220811,   18,   40,   50
  235,20220811,   19,   40,   40
  235,20220811,   20,   50,   40
  235,20220811,   21,   60,   50
  235,20220811,   22,   50,   60
  235,20220811,   23,   40,   50
  235,20220811,   24,   40,   30
  235,20220812,    1,   40,   30
  235,20220812,    2,   50,   40
  235,20220812,    3,   50,   40
  235,20220812,    4,   40,   40
  235,20220812,    5,   50,   40
  235,20220812,    6,   60,   50
  235,20220812,    7,   60,   40
  235,20220812,    8,   50,   50
  235,20220812,    9,   50,   50
  235,20220812,   10,   50,   50
  235,20220812,   11,   50,   50
  235,20220812,   12,   40,   40
  235,20220812,   13,   30,   40
  235,20220812,   14,   30,   50
  235,20220812,   15,   40,   60
  235,20220812,   16,   30,   50
  235,20220812,   17,   40,   50
  235,20220812,   18,   40,   50
  235,20220812,   19,   40,   40
  235,20220812,   20,   40,   40
  235,20220812,   21,   40,   40
  235,20220812,   22,   60,   40
  235,20220812,   23,   90,   40
  235,20220812,   24,   90,   30
  235,20220813,    1,   90,   30
  235,20220813,    2,   80,   30
  235,20220813,    3,   90,   30
  235,20220813,    4,  110,   30
  235,20220813,    5,  100,   30
  235,20220813,    6,  110,   30
  235,20220813,    7,  100,   30
  235,20220813,    8,   90,   30
  235,20220813,    9,  100,   30
  235,20220813,   10,   90,   40
  235,20220813,   11,   80,   40
  235,20220813,   12,   60,   40
  235,20220813,   13,   50,   40
  235,20220813,   14,   40,   40
  235,20220813,   15,   50,   50
  235,20220813,   16,   50,   50
  235,20220813,   17,   50,   50
  235,20220813,   18,   30,   30
  235,20220813,   19,   30,   40
  235,20220813,   20,   60,   50
  235,20220813,   21,   60,   50
  235,20220813,   22,   80,   40
  235,20220813,   23,   90,   50
  235,20220813,   24,  100,   40
  235,20220814,    1,  110,   40
  235,20220814,    2,   90,   30
  235,20220814,    3,  100,   30
  235,20220814,    4,   90,   30
  235,20220814,    5,   90,   40
  235,20220814,    6,  100,   40
  235,20220814,    7,  100,   40
  235,20220814,    8,  100,   50
  235,20220814,    9,  100,   40
  235,20220814,   10,  100,   40
  235,20220814,   11,  110,   40
  235,20220814,   12,  110,   50
  235,20220814,   13,  100,   50
  235,20220814,   14,   80,   40
  235,20220814,   15,   70,   50
  235,20220814,   16,   60,   50
  235,20220814,   17,   50,   40
  235,20220814,   18,   40,   30
  235,20220814,   19,   30,   30
  235,20220814,   20,   30,   30
  235,20220814,   21,   30,   30
  235,20220814,   22,   30,   30
  235,20220814,   23,   40,   30
  235,20220814,   24,   50,   20
  235,20220815,    1,   50,   20
  235,20220815,    2,   80,   20
  235,20220815,    3,   90,   20
  235,20220815,    4,   70,   20
  235,20220815,    5,  990,   10
  235,20220815,    6,   40,   10
  235,20220815,    7,  240,   30
  235,20220815,    8,  250,   50
  235,20220815,    9,  260,   50
  235,20220815,   10,  260,   50
  235,20220815,   11,  250,   40
  235,20220815,   12,  230,   50
  235,20220815,   13,  230,   60
  235,20220815,   14,  230,   60
  235,20220815,   15,  240,   50
  235,20220815,   16,  240,   50
  235,20220815,   17,  230,   40
  235,20220815,   18,  230,   30
  235,20220815,   19,  190,   20
  235,20220815,   20,  170,   20
  235,20220815,   21,  160,   20
  235,20220815,   22,  140,   20
  235,20220815,   23,  160,   30
  235,20220815,   24,  190,   20
  235,20220816,    1,  190,   30
  235,20220816,    2,  190,   40
  235,20220816,    3,  190,   30
  235,20220816,    4,  200,   30
  235,20220816,    5,  220,   40
  235,20220816,    6,  220,   50
  235,20220816,    7,  230,   60
  235,20220816,    8,  230,   60
  235,20220816,    9,  240,   60
  235,20220816,   10,  260,   60
  235,20220816,   11,  260,   50
  235,20220816,   12,  270,   50
  235,20220816,   13,  280,   40
  235,20220816,   14,  270,   40
  235,20220816,   15,  260,   30
  235,20220816,   16,  280,   20
  235,20220816,   17,  280,   20
  235,20220816,   18,  260,   20
  235,20220816,   19,  300,   20
  235,20220816,   20,  350,   10
  235,20220816,   21,   10,   20
  235,20220816,   22,   20,   20
  235,20220816,   23,   60,   30
  235,20220816,   24,   60,   40
  235,20220817,    1,   80,   40
  235,20220817,    2,   50,   30
  235,20220817,    3,   60,   40
  235,20220817,    4,  240,   40
  235,20220817,    5,  350,   10
  235,20220817,    6,   20,   20
  235,20220817,    7,   50,   30
  235,20220817,    8,   60,   30
  235,20220817,    9,   30,   20
  235,20220817,   10,   50,   60
  235,20220817,   11,   50,   60
  235,20220817,   12,   10,   40
  235,20220817,   13,   30,   40
  235,20220817,   14,   40,   50
  235,20220817,   15,   40,   50
  235,20220817,   16,   50,   50
  235,20220817,   17,   40,   50
  235,20220817,   18,   30,   40
  235,20220817,   19,   20,   40
  235,20220817,   20,   10,   30
  235,20220817,   21,   10,   30
  235,20220817,   22,  360,   30
  235,20220817,   23,  360,   30
  235,20220817,   24,  340,   20
  235,20220818,    1,  320,   20
  235,20220818,    2,  330,   30
  235,20220818,    3,  360,   30
  235,20220818,    4,   10,   20
  235,20220818,    5,  360,   20
  235,20220818,    6,   10,   30
  235,20220818,    7,   10,   30
  235,20220818,    8,   40,   40
  235,20220818,    9,   40,   40
  235,20220818,   10,   60,   40
  235,20220818,   11,   60,   40
  235,20220818,   12,   60,   40
  235,20220818,   13,   60,   40
  235,20220818,   14,   50,   40
  235,20220818,   15,   60,   30
  235,20220818,   16,   50,   30
  235,20220818,   17,   40,   30
  235,20220818,   18,   60,   20
  235,20220818,   19,   60,   20
  235,20220818,   20,   70,   20
  235,20220818,   21,   60,   20
  235,20220818,   22,  120,   30
  235,20220818,   23,  140,   30
  235,20220818,   24,  150,   30
  235,20220819,    1,  150,   20
  235,20220819,    2,  170,   20
  235,20220819,    3,  160,   30
  235,20220819,    4,  180,   30
  235,20220819,    5,  180,   30
  235,20220819,    6,  180,   30
  235,20220819,    7,  240,   40
  235,20220819,    8,  250,   60
  235,20220819,    9,  250,   50
  235,20220819,   10,  260,   50
  235,20220819,   11,  260,   40
  235,20220819,   12,  260,   40
  235,20220819,   13,  250,   40
  235,20220819,   14,  230,   40
  235,20220819,   15,  250,   50
  235,20220819,   16,  260,   50
  235,20220819,   17,  270,   50
  235,20220819,   18,  260,   40
  235,20220819,   19,  320,   40
  235,20220819,   20,  320,   30
  235,20220819,   21,  340,   30
  235,20220819,   22,  340,   20
  235,20220819,   23,  340,   20
  235,20220819,   24,  340,   20
  235,20220820,    1,  350,   10
  235,20220820,    2,  330,   10
  235,20220820,    3,  270,   10
  235,20220820,    4,  310,   10
  235,20220820,    5,    0,   10
  235,20220820,    6,  220,   10
  235,20220820,    7,  210,   10
  235,20220820,    8,  250,   30
  235,20220820,    9,  240,   40
  235,20220820,   10,  250,   50
  235,20220820,   11,  230,   50
  235,20220820,   12,  250,   60
  235,20220820,   13,  240,   60
  235,20220820,   14,  260,   60
  235,20220820,   15,  260,   60
  235,20220820,   16,  250,   60
  235,20220820,   17,  230,   50
  235,20220820,   18,  230,   50
  235,20220820,   19,  230,   40
  235,20220820,   20,  220,   40
  235,20220820,   21,  180,   30
  235,20220820,   22,  190,   30
  235,20220820,   23,  190,   30
  235,20220820,   24,  180,   30
  235,20220821,    1,  190,   30
  235,20220821,    2,  180,   30
  235,20220821,    3,  170,   30
  235,20220821,    4,  180,   30
  235,20220821,    5,  180,   30
  235,20220821,    6,  180,   30
  235,20220821,    7,  250,   40
  235,20220821,    8,  250,   50
  235,20220821,    9,  250,   50
  235,20220821,   10,  260,   60
  235,20220821,   11,  250,   50
  235,20220821,   12,  260,   50
  235,20220821,   13,  270,   60
  235,20220821,   14,  280,   60
  235,20220821,   15,  270,   50
  235,20220821,   16,  270,   50
  235,20220821,   17,  250,   40
  235,20220821,   18,  270,   30
  235,20220821,   19,  290,   10
  235,20220821,   20,  320,    0
  235,20220821,   21,  360,   10
  235,20220821,   22,    0,    0
  235,20220821,   23,    0,    0
  235,20220821,   24,  200,    0
  235,20220822,    1,  190,   10
  235,20220822,    2,  150,   10
  235,20220822,    3,  130,   10
  235,20220822,    4,  130,   20
  235,20220822,    5,    0,   10
  235,20220822,    6,  160,   10
  235,20220822,    7,  120,   20
  235,20220822,    8,  110,   30
  235,20220822,    9,  100,   40
  235,20220822,   10,  110,   40
  235,20220822,   11,  100,   40
  235,20220822,   12,   80,   40
  235,20220822,   13,   70,   50
  235,20220822,   14,   60,   50
  235,20220822,   15,   60,   50
  235,20220822,   16,   60,   50
  235,20220822,   17,   60,   50
  235,20220822,   18,   60,   50
  235,20220822,   19,   80,   30
  235,20220822,   20,  100,   30
  235,20220822,   21,  100,   30
  235,20220822,   22,  100,   30
  235,20220822,   23,   90,   30
  235,20220822,   24,  110,   40
  235,20220823,    1,  100,   30
  235,20220823,    2,  110,   30
  235,20220823,    3,  130,   30
  235,20220823,    4,  200,   20
  235,20220823,    5,  200,   20
  235,20220823,    6,  150,   20
  235,20220823,    7,  200,   20
  235,20220823,    8,  250,   30
  235,20220823,    9,  250,   40
  235,20220823,   10,  250,   20
  235,20220823,   11,  260,   20
  235,20220823,   12,  250,   30
  235,20220823,   13,  240,   40
  235,20220823,   14,  240,   40
  235,20220823,   15,  260,   40
  235,20220823,   16,  250,   40
  235,20220823,   17,  260,   30
  235,20220823,   18,  240,   10
  235,20220823,   19,  210,   10
  235,20220823,   20,  200,   20
  235,20220823,   21,  190,   20
  235,20220823,   22,  150,   20
  235,20220823,   23,  170,   20
  235,20220823,   24,  180,   20
  235,20220824,    1,  180,   20
  235,20220824,    2,  190,   20
  235,20220824,    3,  200,   20
  235,20220824,    4,  180,   20
  235,20220824,    5,  180,   20
  235,20220824,    6,  190,   30
  235,20220824,    7,  190,   30
  235,20220824,    8,  220,   50
  235,20220824,    9,  240,   60
  235,20220824,   10,  230,   50
  235,20220824,   11,  230,   50
  235,20220824,   12,  230,   50
  235,20220824,   13,  270,   40
  235,20220824,   14,  270,   40
  235,20220824,   15,  260,   20
  235,20220824,   16,   40,   10
  235,20220824,   17,   10,   20
  235,20220824,   18,   40,   30
  235,20220824,   19,   40,   40
  235,20220824,   20,   40,   30
  235,20220824,   21,   50,   40
  235,20220824,   22,   50,   50
  235,20220824,   23,   50,   50
  235,20220824,   24,   60,   40
  235,20220825,    1,   60,   40
  235,20220825,    2,   50,   40
  235,20220825,    3,   80,   40
  235,20220825,    4,   90,   30
  235,20220825,    5,   90,   30
  235,20220825,    6,  120,   30
  235,20220825,    7,  110,   40
  235,20220825,    8,  130,   50
  235,20220825,    9,  120,   50
  235,20220825,   10,  110,   50
  235,20220825,   11,  110,   50
  235,20220825,   12,  130,   60
  235,20220825,   13,  170,   50
  235,20220825,   14,  290,   40
  235,20220825,   15,  240,   20
  235,20220825,   16,  280,   30
  235,20220825,   17,  300,   40
  235,20220825,   18,  300,   30
  235,20220825,   19,  320,   50
  235,20220825,   20,  310,   50
  235,20220825,   21,  320,   70
  235,20220825,   22,  320,   60
  235,20220825,   23,  320,   60
  235,20220825,   24,  330,   50
  235,20220826,    1,  320,   50
  235,20220826,    2,  340,   40
  235,20220826,    3,  340,   30
  235,20220826,    4,  350,   30
  235,20220826,    5,  330,   40
  235,20220826,    6,  340,   40
  235,20220826,    7,  340,   40
  235,20220826,    8,  340,   40
  235,20220826,    9,  330,   40
  235,20220826,   10,  350,   40
  235,20220826,   11,  350,   40
  235,20220826,   12,  350,   40
  235,20220826,   13,  350,   50
  235,20220826,   14,  360,   50
  235,20220826,   15,  360,   50
  235,20220826,   16,  350,   40
  235,20220826,   17,  340,   40
  235,20220826,   18,  350,   40
  235,20220826,   19,  350,   30
  235,20220826,   20,  360,   30
  235,20220826,   21,  360,   20
  235,20220826,   22,  350,   20
  235,20220826,   23,  350,   10
  235,20220826,   24,  340,   20
  235,20220827,    1,  350,   10
  235,20220827,    2,  360,   20
